	Taxon	Confidence
621edce3e4491ad6ba6ced593457137f	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Platygloeales;f__Platygloeaceae;g__Insolibasidium;s__Insolibasidium_deformans	0.999999999999972
622a7b91e7653ef4455cab8ac87cce8e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__Neodevriesia;s__unidentified	0.999440840697169
6231abdffc4334c96e5acd98d652b6dc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Antrodia;s__Antrodia_albobrunnea	0.998911019445213
623560ad5266257dd5aa2ed2b683ce22	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Geosmithia;s__unidentified	0.976196611122308
623a8e23d13d6650046a013e307d22e3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Radulomycetaceae;g__Radulomyces;s__Radulomyces_molaris	0.999993059134724
6240eb42141c620838d77c5edd8db113	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Stemphylium;s__unidentified	0.988047926375383
6245cb8af57f4933f7f18416ee4748b0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_hungarica	0.999443855361907
6248194fb1cf2d9edfd4d9d32d677168	k__Fungi;p__Ascomycota	0.940012030406113
6248ac5feb700a0ffbe32803410fecd1	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Vibrisseaceae;g__Phialocephala;s__unidentified	0.830533809815167
6248d43cfe424556f8c7d3c4510cfdfb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Galzinia;s__Galzinia_incrustans	0.999999995039445
624d962ca09b75ddbe275d91827000aa	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium	0.974515724731219
62529c610dabdd6bca42100d0c496a9a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae	0.999993624551042
625d2e8a93f1bcec84fe4b4c94a934a8	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;s__Hyaloscypha_aureliella	0.944262819936079
6260601205df7d2003ac9617990766d4	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	0.999791464422844
62621a0d95479bcb6f8f4508b1ca2ba4	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Paecilomyces	0.965375330661929
6263409c58a888a3c5aa5ad3992cce22	k__Fungi;p__Ascomycota	0.964252797671552
6264d560543382e18729ab3b1809ad7b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae	0.999962941549465
6268d5268c08c5df9533558afb8f8cf3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Toxicocladosporium	0.99934874748073
627dcc0697a1b89a6205aefc314e802a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Nigrograna;s__Nigrograna_cangshanensis	0.871861159474492
6280032691334f738fedbc4edecfa094	k__Fungi;p__Ascomycota	0.973701910168661
628015069efc8a4dfc2d7de26634ca77	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;s__Peziza_arvernensis	0.999989023908922
6283068d0784e1dde814c7bde87a708f	k__Fungi;p__Ascomycota	0.99999823965608
628a95da86cdf4d65c5348c857bdf1f2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Exidiaceae;g__Exidia	0.940118985054174
6290cc77d91ba7c4c1306ae2fdcec633	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__unidentified	0.710977718505367
629b0e213a77758c67f04a3b848f1ca7	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Bradymyces;s__Bradymyces_alpinus	0.997841513350551
629cad032dea9934469feb68358a3faa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Pseudoseptoria;s__Pseudoseptoria_collariana	0.938076980683115
629db0f192a3f8d15ec15c481b605b00	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unidentified;g__unidentified;s__unidentified	0.87153444554084
629e1c663c28d24baae043757de5fa4a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Skeletocutis;s__Skeletocutis_delicata	0.94465063362858
629ee3d2b9cda7bddf6d7bf0b9c4bd13	k__Fungi;p__Ascomycota	0.948679977816474
62a231d1526ac804d7dc14be8c379683	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Plagiostoma;s__Plagiostoma_inclinatum	0.988953755479977
62a27405dbc74d80111399e88e96e1b7	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_fristingensis	0.999255034810351
62a611a71f717940321751fd8a2ec79b	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Rhinocladiella;s__unidentified	0.995284200332397
62a8d2b6448acca018bc778d96baae9a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_pseudopini	0.999982556313428
62a8d4984e1c418d8d0b8f5d47ccc767	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Botrytis	0.930331474552034
62a92bc2fd48589c839940bd3143a612	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Oedocephalum;s__unidentified	0.996405443310354
62adbbb81e1707cff47eaf3e2069be05	k__Fungi;p__Ascomycota	0.937073346864569
62beb03215638d849e97860b02f373c6	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__Filobasidium_wieringae	0.999999997511537
62c16ece6b33bc924af13b16dd8a9c16	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum	0.723592419625239
62cb964faf5723f71e1efc601fcf814b	k__Fungi;p__Ascomycota	0.97166504091787
62d0a7759daba5f76c7bef8aa0da00a9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Pholiota;s__Pholiota_abieticola	0.9944798152786
62d16a6be84da1c45c39313f27047357	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_coronata	0.999971958880425
62d2611fb5a4c8bd683f4466e89bc48a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Apiosporina;s__Apiosporina_collinsii	0.994723489128247
62d71940c315bec052cda79e2f9af7da	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__unidentified;s__unidentified	0.980655279970335
62dbf2b2df7327c4cc9c46afa3aa6315	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.949541398912688
62e7ceccabd11442aa25be7a459946ec	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Fomitopsis;s__Fomitopsis_rosea	0.968107150881213
62e87bd8003a9ef426b9e1379844a8fd	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_longisporum	0.999033712076939
62e98f034b10f23277c5fc573799affc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_oregonensis	0.98584953916853
62eabde7763268ef601ca429538d74eb	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Sarcosomataceae;g__Donadinia;s__Donadinia_nigrella	0.999994493605027
62ebbd32e5dee0a6cc94e46de3a9532f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_clastophylla	0.999927370942883
62f2680ac44560a687085080dd92a5a8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales	0.828639338871217
62fcb3f09a33956f81abfb9ae0902b5b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporales_fam_Incertae_sedis;g__Crustoderma;s__Crustoderma_corneum	0.999997973104578
62fcc97c01843dfba259c217c4867c9c	k__Fungi;p__Ascomycota	0.973350534198195
62ffbf32ad807eec333cdc3b11fb2678	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.859077970287326
6306e4c89ab5a8e035316d5e355cd3c3	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_recondita	0.992331331740503
6312c898cac953c2308b7670efb13808	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_rugosobispora	0.999865517537119
6318b69a3d1196f047f2502e00a582f2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Neodevriesiaceae;g__Neodevriesia;s__Neodevriesia_capensis	0.999959834611062
6326c57eae2843e7bd59d5d0b668fff9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales	0.997257022433798
6328188c8e07d231e228f4ca156306fd	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Phaeotremellaceae;g__Phaeotremella	0.998850453682804
632aabd24ae54f2dd39c4d1e5dd326b0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Podoscyphaceae;g__Hypochnicium;s__Hypochnicium_multiforme	0.999997140973017
633490859d2ba2b60b4fedc687fa1474	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Crocicreas;s__Crocicreas_epicalamia	0.957309557382348
6336738b6f17bca2ebd0d0a0e680bbd2	k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__unidentified	0.999998042976568
63433b658448a109eb1043a28879ba2b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Xeromphalina;s__Xeromphalina_setulipes	0.994275025475976
63444cc5c20e9f55bd47522a46928f3e	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae	0.99999999999996
634d17b3f7460f4cfad071c3154df36b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Clitocybe;s__Clitocybe_vibecina	0.966711318863538
6351231d121741f615464e4de542e7ee	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_ruberrimus	0.711129234459348
6356db31b1a9204e983cbda25793e1b0	k__Fungi;p__Ascomycota	0.86225978675679
6383f3c1fc15bebd67cb696e505154f9	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula;s__Torula_herbarum	0.989868298160724
638aa5bf29f09bb33d443e458493cb08	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__unidentified	0.991198038079318
638e8d70a4227f773430bdd12da657f3	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Zymoseptoria;s__Zymoseptoria_tritici	0.881340294748467
63993d2fca7cb37990826b74b6cf089a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.967537116545338
63a2bbbdcf7ceb322b524ef2ff66a75e	k__Fungi;p__Ascomycota	0.977636048728459
63a7883423cfcb562d440cecaf873678	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lycoperdaceae	0.999984862971311
63b09e5ce94df9a55ea4a7feeb297ea6	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.999584982791148
63b3669429d1a7fdfcc57ada45a6891a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Ochroconis;s__Ochroconis_gamsii	0.737223645951995
63b5df04e23a49ba79ef105653736849	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora	0.739931883037153
63c596bfde1b5bd071cfbd55048c93dc	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__unidentified;g__unidentified;s__unidentified	0.703226214982902
63cb60d46ca955542010ccc7ba450dd7	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.90367597067603
63d0da5bb10b2f94b5cc79b06c222793	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.916662560830594
63d24abcbd32c3cfc844e1c6da07d33a	k__Fungi;p__Ascomycota	0.955558277484777
63d2d86cda6a6c0a19dffe3b413960ef	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.98298149413176
63ddcb8bec0f18e838316540fb37583d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.977630789401173
63dfc113ba6ebe97ddac93f51601b98c	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.997372315897529
63dfff5167b211bc6b460df87d0d3c80	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__unidentified	0.877426912724373
63f9253ddec7f251878eecc1e547e6cf	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothideaceae;g__unidentified;s__unidentified	0.893204944084374
63f94e3a7338f0baf6758f7b1973ace9	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Bryoria	0.908837647805664
63f983b725448fae9454f953255e2c08	k__Fungi;p__Ascomycota	0.939850636539379
64022f864e0d802d4b00c33f73d0f505	k__Fungi;p__Ascomycota	0.960590093234273
6403d2e2e3fbee7270a72812c96ec6fe	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_pithya	0.96251294666145
64040039af2230e25ecdcd3136ad04fc	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__unidentified;s__unidentified	0.798476606328285
6404a70db733b7b3129ee13c9b2ce825	k__Fungi;p__Ascomycota	0.978838801299333
64054e98b97d3d4d890c2a133806a129	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__unidentified	0.828834674744804
640c996f4e4765310497bd1244973f82	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Puccinia;s__Puccinia_tanaceti	0.991409106722138
641012e6e07ef3f8631e7ce59f0d359e	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Arthrodermataceae;g__Trichophyton;s__Trichophyton_ajelloi	0.999965814752905
6414cea4fe6ad0d850900a6460e92d52	k__Fungi;p__Basidiomycota	0.85371470219506
6417b487080e9269903d5b97d77f5c7e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae	0.995148750821282
641d5a46c90f17c2920610110dccede2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma	0.998419913192424
641df6c424ea910df2759e1af619a51b	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis;s__unidentified	0.988487448007087
6433f70c6bf0ad62b55c3f098f93bd7c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Agaricus	0.999999130902194
643866734679d1b2aadd97b3b068d4cc	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema	0.838257728412958
64543e8ee9f428b090ea4202e30b555a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.924351837348332
645b73028518ddb0c8d51e0471994f45	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis;s__unidentified	0.997325994956425
64636750af709044eb82e32e1569d0aa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Xylodon;s__Xylodon_sambuci	0.999967450642164
64696272d2c862149830107f06e595a2	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Leptosphaeriaceae;g__Subplenodomus;s__unidentified	0.999990090975668
646dd493f76bb080254810533750ad5b	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae	0.999999683178022
64744e84bd61eddc81809bd79c44ffe9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Psathyrella;s__Psathyrella_pennata	0.992943908404006
64745988a3c87ce3d0bc368faa8b7b2a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unidentified;s__unidentified	0.706605071781988
6477479605ba19e329eeb421459a1ffa	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum	0.876861777201245
647e59c6cd503ef817389a88a433112e	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Coryneaceae;g__Coryneum;s__Coryneum_lanciforme	0.910282990822173
6482ee547d831d6396bac3c200494c97	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Claviceps	0.999996771429255
64a3b5f624891c5e6cc2e6211fd3ef3c	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Cronartiaceae;g__Cronartium;s__Cronartium_comandrae	0.996193361855047
64a4ab27c00a11790f34ca30927e8ca6	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Fusicladium;s__Fusicladium_ramoconidii	0.99975888780785
64ae303fd1e68a4f430ed222e9d65cdd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Hyphodontia;s__unidentified	0.957307652732894
64ae7b1192a0f2d8e95dc01f305c335a	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Apiosporaceae;g__Arthrinium	0.999975658746444
64aeb465997826f20f52278ffb2ce6eb	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis	0.707925478623523
64c4b85f236b444976e1693e0823db72	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.82605428394445
64c7dce24a8ee3e670dfb7f49764c5cc	k__Fungi;p__Ascomycota	0.915716774673861
64ca8cc993b5082e7f7e0d71b4c8dd5a	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_macrospinosa	0.965001856296435
64ce8f28c58469da17530e8e6a8fae3c	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Myriangiales;f__unidentified;g__unidentified;s__unidentified	0.967306917094293
64d01db92608a2819103143d4b67177f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideomycetes_ord_Incertae_sedis;f__Dothideomycetes_fam_Incertae_sedis;g__Radulidium;s__Radulidium_subulatum	0.999981770062646
64d114c5f37be1948cb46312bd8a59fb	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.932678184106467
64d18a9f237e8e003b8f92186825cb89	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_leptospora	0.999990623404052
64d5a466ae2552125bb3ac0235e7c81c	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Capitotricha;s__Capitotricha_bicolor	0.898347973465565
64d69aa385d1de3ab6bb0fbb3a314ed3	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Orbilia;s__Orbilia_epipora	0.999893674272402
64da5cde9886a163d36f1a969bcc901f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Coprinus;s__Coprinus_subdomesticus	0.999991153813616
64daee31dfd6a410881e6d7d805cd0fe	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Rachicladosporium	0.992037255219306
64e43cf85d81a0b4349eebbea6e76720	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.936019865243468
64e913a592754481988d98349eb28d80	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.939792526826716
64f2711039a98ebae8357861eb7017ff	k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Lecanorales;f__Parmeliaceae;g__Bryoria	0.948416123150039
64f8ad2b8c7959406b70d0e9125a9776	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Botryosphaeriales;f__Botryosphaeriaceae;g__Botryosphaeria;s__unidentified	0.927583887044278
64fa6d950af521d121d698351ed707c6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena	0.986537661467754
65069300619a3a44cbea7a564322e553	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Chalara;s__Chalara_holubovae	0.755802153534516
65082ebb42d0c608be640b72fc91722d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__Venturia	0.906184122025563
651dcc1da33bb6d1ee99b1a346938b13	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hydnangiaceae;g__Laccaria	0.999217898758472
651f6118349d91a52fea093876cd287d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified	0.783022317891343
652006d251a54448a78fb999a0e0a86d	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria	0.914925554961658
652324036991c44ebd566ce45a510f43	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Antrodia	0.773197484803625
652451962865b19489c3b92d6016071f	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Dothioraceae;g__Perusta	0.945297235347946
652b05333987c81f1d939280d51fa7ce	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales	0.949599591374602
652eb0a382e2bec5942ac521f7baf7f3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__Auriculariales_fam_Incertae_sedis;g__Oliveonia;s__unidentified	0.970704383235182
6530aa7cdf1e6d9e8e39592ae1e4e684	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__unidentified;s__unidentified	0.853124530272881
653ca9817820f16374710a26cbeee286	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales	0.979645625298482
653f791cd0ce407d3a29aa228b6173c7	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__unidentified	0.966115484233983
653faf4834e09ad41c600ba1e2b4e211	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.983069000529482
65440b80fa62a54daf057ae8615abacd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Aleurodiscus;s__Aleurodiscus_grantii	0.960080254889237
654630978349dd7103d44bbfa56870a6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinellus	0.99995449352895
654a24f85db271f7e62c03bea7e1bb69	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae	0.879534451538243
654b39f8269a7759559daa06d7ec4355	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Bjerkandera;s__Bjerkandera_adusta	0.983489885944129
65518e97698bc0be5b52fe79daf90f7e	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides	0.761141973760669
6568029f372f4810e963e8f44c48d570	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Mytilinidiales;f__Mytilinidiaceae;g__Lophium;s__Lophium_arboricola	0.999991594561306
656b26b675a494108edbe1f60a59a51d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_penicillioides	0.966492416935237
6570a0b595af4020549ada4ff6a65f87	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius	0.999999997526729
65781a2301cc9c295abf0d777d88a12d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Fomitopsidaceae;g__Tyromyces;s__Tyromyces_chioneus	0.994101500585367
657e2f5056002973b67b35d4d31f9ab3	k__Fungi;p__Ascomycota	0.980330889723175
6581737370480670a0f98f3247f13183	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_velutinum	0.727806672698431
6581d492fc7e2c8481b0a4c3634d2fba	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Mycena	0.996561858882557
6582848cf12203fd7a1c9b342b7728d3	k__Fungi;p__Basidiomycota;c__Pucciniomycetes;o__Pucciniales;f__Pucciniaceae;g__Uromyces;s__Uromyces_viciae-fabae	0.996747075712257
6585c1d24820c78c747e2277b8a01323	k__Fungi;p__Ascomycota;c__Sordariomycetes	0.921822336901212
658eaae3d61c00d79117a996fccb7383	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__unidentified;g__unidentified;s__unidentified	0.734784404118211
6593a1784a010df83d444be888f14958	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Trichosphaeriales;f__Trichosphaeriaceae;g__Nigrospora;s__Nigrospora_musae	0.995804171194809
